,trade_date,price
4904,20190809,7.0063
4905,20190812,7.0461
4906,20190813,6.9863
4907,20190814,7.0362
4908,20190815,6.9863
4909,20190816,7.0262
4910,20190819,7.2355
4911,20190820,7.2056
4912,20190821,7.2255
4913,20190822,7.2654
4914,20190823,7.3152
4915,20190826,7.1757
4916,20190827,7.3551
4917,20190828,7.4647
4918,20190829,7.2953
4919,20190830,7.1558
4920,20190902,7.2754
4921,20190903,7.2754
4922,20190904,7.3352
4923,20190905,7.4249
4924,20190906,7.4348
4925,20190909,7.5644
4926,20190910,7.5345
4927,20190911,7.6342
4928,20190912,7.5644
4929,20190916,7.5644
4930,20190917,7.395
4931,20190918,7.4448
4932,20190919,7.5744
4933,20190920,7.4847
4934,20190923,7.4249
4935,20190924,7.4448
4936,20190925,7.3252
4937,20190926,7.1159
4938,20190927,7.1757
4939,20190930,7.1857
4940,20191008,7.1857
4941,20191009,7.1857
4942,20191010,7.2455
4943,20191011,7.3252
4944,20191014,7.385
4945,20191015,7.2754
4946,20191016,7.2255
4947,20191017,7.2156
4948,20191018,7.1857
4949,20191021,7.096
4950,20191022,7.1259
4951,20191023,7.1358
4952,20191024,7.1358
4953,20191025,7.1956
4954,20191028,7.2853
4955,20191029,7.1458
4956,20191030,6.9465
4957,20191031,6.8867
4958,20191101,7.0162
4959,20191104,7.0461
4960,20191105,7.0262
4961,20191106,7.1458
4962,20191107,7.0661
4963,20191108,6.9963
4964,20191111,6.8966
4965,20191112,6.9664
4966,20191113,6.9465
4967,20191114,7.2953
4968,20191115,6.8269
4969,20191118,6.6076
4970,20191119,6.6375
4971,20191120,6.5478
4972,20191121,6.5777
4973,20191122,6.5379
4974,20191125,6.5578
4975,20191126,6.5379
4976,20191127,6.5478
4977,20191128,6.5578
4978,20191129,6.5777
4979,20191202,6.5877
4980,20191203,6.6176
4981,20191204,6.6076
4982,20191205,6.6375
4983,20191206,6.7073
4984,20191209,6.6774
4985,20191210,6.6375
4986,20191211,6.6375
4987,20191212,6.6973
4988,20191213,6.7571
4989,20191216,6.8468
4990,20191217,6.8767
4991,20191218,6.8369
4992,20191219,6.8667
4993,20191220,6.8468
4994,20191223,6.6874
4995,20191224,6.7571
4996,20191225,6.7372
4997,20191226,6.797
4998,20191227,6.797
4999,20191230,6.787
5000,20191231,6.8269
5001,20200102,6.9265
5002,20200103,7.076
5003,20200106,7.2255
5004,20200107,7.4149
5005,20200108,7.4647
5006,20200109,7.2455
5007,20200110,7.086
5008,20200113,7.086
5009,20200114,7.1657
5010,20200115,7.0661
5011,20200116,6.9564
5012,20200117,6.9166
5013,20200120,6.9963
5014,20200121,6.9265
5015,20200122,6.9564
5016,20200123,6.7571
5017,20200203,6.0794
5018,20200204,5.8203
5019,20200205,5.9499
5020,20200206,6.1392
5021,20200207,6.1691
5022,20200210,6.2289
5023,20200211,6.2289
5024,20200212,6.2588
5025,20200213,6.1591
5026,20200214,6.1292
5027,20200217,6.3385
5028,20200218,6.3585
5029,20200219,6.3684
5030,20200220,6.4482
5031,20200221,6.4781
5032,20200224,6.4482
5033,20200225,6.2488
5034,20200226,6.2289
5035,20200227,6.2588
5036,20200228,5.6309
5037,20200302,5.8901
5038,20200303,6.0694
5039,20200304,6.209
5040,20200305,6.4482
5041,20200306,6.3485
5042,20200309,6.0993
5043,20200310,6.199
5044,20200311,6.3684
5045,20200312,6.1492
5046,20200313,6.0296
5047,20200316,5.9698
5048,20200317,5.9598
5049,20200318,5.8502
5050,20200319,5.9897
5051,20200320,5.9997
5052,20200323,5.7904
5053,20200324,5.8602
5054,20200325,5.9798
5055,20200326,5.8801
5056,20200327,5.9
5057,20200330,5.7705
5058,20200331,5.7605
5059,20200401,5.6808
5060,20200402,5.7705
5061,20200403,5.7306
5062,20200407,5.8602
5063,20200408,6.3784
5064,20200409,6.498
5065,20200410,6.5478
5066,20200413,6.6276
5067,20200414,6.488
5068,20200415,6.3684
5069,20200416,6.3983
5070,20200417,6.3983
5071,20200420,6.2887
5072,20200421,6.1392
5073,20200422,6.209
5074,20200423,6.2289
5075,20200424,6.0296
5076,20200427,5.8801
5077,20200428,5.6608
5078,20200429,5.621
5079,20200430,5.7605
5080,20200506,5.8402
5081,20200507,5.7804
5082,20200508,5.8402
5083,20200511,5.8402
5084,20200512,5.7904
5085,20200513,5.8004
5086,20200514,5.7505
5087,20200515,5.7306
5088,20200518,5.7904
5089,20200519,5.8303
5090,20200520,5.7804
5091,20200521,5.8303
5092,20200522,5.9798
5093,20200525,5.92
5094,20200526,5.9399
5095,20200527,5.8801
5096,20200528,5.7804
5097,20200529,5.8103
5098,20200601,5.8801
5099,20200602,5.92
5100,20200603,5.8602
5101,20200604,5.9299
5102,20200605,6.0296
5103,20200608,5.9798
5104,20200609,5.92
5105,20200610,5.91
5106,20200611,5.9299
5107,20200612,5.9
5108,20200615,5.9997
5109,20200616,5.99
5110,20200617,6.0
5111,20200618,5.98
5112,20200619,5.96
5113,20200622,6.2
5114,20200623,6.12
5115,20200624,6.0
5116,20200629,5.89
5117,20200630,5.94
5118,20200701,5.94
5119,20200702,6.02
5120,20200703,6.11
5121,20200706,6.26
5122,20200707,6.26
5123,20200708,6.36
5124,20200709,6.56
5125,20200710,6.41
5126,20200713,6.54
5127,20200714,6.57
5128,20200715,6.43
5129,20200716,6.41
5130,20200717,6.32
5131,20200720,6.58
5132,20200721,6.51
5133,20200722,6.49
5134,20200723,6.57
5135,20200724,6.37
5136,20200727,6.31
5137,20200728,6.32
5138,20200729,6.4
5139,20200730,6.39
5140,20200731,6.49
5141,20200803,6.68
5142,20200804,6.74
5143,20200805,6.8
5144,20200806,6.76
5145,20200807,6.64
5146,20200810,6.76
5147,20200811,6.79
5148,20200812,7.19
5149,20200813,7.39
5150,20200814,7.26
5151,20200817,7.33
5152,20200818,7.23
5153,20200819,7.2
5154,20200820,6.84
5155,20200821,6.73
5156,20200824,6.75
5157,20200825,6.63
5158,20200826,6.59
5159,20200827,6.69
5160,20200828,6.7
5161,20200831,6.68
5162,20200901,6.71
5163,20200902,6.64
5164,20200903,6.51
5165,20200904,6.52
5166,20200907,6.4
5167,20200908,7.04
5168,20200909,7.74
5169,20200910,6.97
5170,20200911,6.53
5171,20200914,6.53
5172,20200915,6.45
5173,20200916,6.37
5174,20200917,6.36
5175,20200918,6.44
5176,20200921,6.4
5177,20200922,6.3
5178,20200923,6.31
5179,20200924,6.09
5180,20200925,6.02
5181,20200928,5.99
5182,20200929,6.05
5183,20200930,6.0
5184,20201009,6.15
5185,20201012,6.3
5186,20201013,6.28
5187,20201014,6.27
5188,20201015,6.23
5189,20201016,6.24
5190,20201019,6.27
5191,20201020,6.29
5192,20201021,6.2
5193,20201022,6.14
5194,20201023,6.15
5195,20201026,6.07
5196,20201027,6.06
5197,20201028,6.08
5198,20201029,6.05
5199,20201030,5.9
5200,20201102,5.9
5201,20201103,6.02
5202,20201104,5.95
5203,20201105,6.05
5204,20201106,5.96
5205,20201109,6.12
5206,20201110,6.12
5207,20201111,6.17
5208,20201112,6.15
5209,20201113,6.17
5210,20201116,6.22
5211,20201117,6.23
5212,20201118,6.25
5213,20201119,6.23
5214,20201120,6.22
5215,20201123,6.23
5216,20201124,6.23
5217,20201125,6.21
5218,20201126,6.29
5219,20201127,6.22
5220,20201130,6.22
5221,20201201,6.36
5222,20201202,6.29
5223,20201203,6.3
5224,20201204,6.25
5225,20201207,6.14
5226,20201208,6.16
5227,20201209,6.03
5228,20201210,6.05
5229,20201211,5.96
5230,20201214,5.94
5231,20201215,5.91
5232,20201216,5.88
5233,20201217,5.86
5234,20201218,5.89
5235,20201221,5.92
5236,20201222,5.77
5237,20201223,5.73
5238,20201224,5.63
5239,20201225,5.83
5240,20201228,5.79
5241,20201229,5.77
5242,20201230,5.72
5243,20201231,5.81
5244,20210104,5.8171
5245,20210105,5.7175
5246,20210106,5.6677
5247,20210107,5.3987
5248,20210108,5.3589
5249,20210111,5.2493
5250,20210112,5.2493
5251,20210113,5.1198
5252,20210114,5.1298
5253,20210115,5.2095
5254,20210118,5.2294
5255,20210119,5.2593
5256,20210120,5.2792
5257,20210121,5.2593
5258,20210122,5.1796
5259,20210125,5.1198
5260,20210126,5.1497
5261,20210127,5.1298
5262,20210128,5.1198
5263,20210129,5.0402
5264,20210201,5.0601
5265,20210202,4.9605
5266,20210203,4.9007
5267,20210204,4.7413
5268,20210205,4.7015
5269,20210208,4.7413
5270,20210209,4.7513
5271,20210210,4.7911
5272,20210218,4.9405
5273,20210219,5.0402
5274,20210222,5.1198
5275,20210223,5.1597
5276,20210224,5.1099
5277,20210225,5.0601
5278,20210226,5.0601
5279,20210301,5.2095
5280,20210302,5.1896
5281,20210303,5.2095
5282,20210304,5.1995
5283,20210305,5.2693
5284,20210308,5.2693
5285,20210309,5.1696
5286,20210310,5.07
5287,20210311,5.1398
5288,20210312,5.2294
5289,20210315,5.3489
5290,20210316,5.4585
5291,20210317,5.339
5292,20210318,5.3489
5293,20210319,5.3888
5294,20210322,5.4884
5295,20210323,5.4485
5296,20210324,5.4884
5297,20210325,5.2593
5298,20210326,5.339
5299,20210329,5.6378
5300,20210330,5.5382
5301,20210331,6.096
5302,20210401,6.7036
5303,20210402,7.0423
5304,20210406,6.7634
5305,20210407,6.4247
5306,20210408,6.1856
5307,20210409,5.9964
5308,20210412,6.0163
5309,20210413,5.7673
5310,20210414,5.8271
5311,20210415,5.6378
5312,20210416,5.8071
5313,20210419,5.7872
5314,20210420,5.7474
5315,20210421,5.6378
5316,20210422,5.598
5317,20210423,5.6278
5318,20210426,5.4585
5319,20210427,5.3589
5320,20210428,5.3489
5321,20210429,5.2693
5322,20210430,5.2294
5323,20210506,5.3191
5324,20210507,5.2493
5325,20210510,5.339
5326,20210511,5.5183
5327,20210512,5.4685
5328,20210513,5.3987
5329,20210514,5.4984
5330,20210517,5.3689
5331,20210518,5.3489
5332,20210519,5.3091
5333,20210520,5.339
5334,20210521,5.4585
5335,20210524,5.4585
5336,20210525,5.4286
5337,20210526,5.4585
5338,20210527,5.4984
5339,20210528,5.5282
5340,20210531,5.5183
5341,20210601,5.5581
5342,20210602,5.5581
5343,20210603,5.5382
5344,20210604,5.4585
5345,20210607,5.4187
5346,20210608,5.4685
5347,20210609,5.4984
5348,20210610,5.4386
5349,20210611,5.3788
5350,20210615,5.2892
5351,20210616,5.2892
5352,20210617,5.2792
5353,20210618,5.339
5354,20210621,5.2991
5355,20210622,5.3489
5356,20210623,5.3788
5357,20210624,5.3191
5358,20210625,5.3589
5359,20210628,5.3589
5360,20210629,5.3091
5361,20210630,5.2792
5362,20210701,5.2195
5363,20210702,5.2195
5364,20210705,5.2394
5365,20210706,5.2991
5366,20210707,5.2493
5367,20210708,5.2593
5368,20210709,5.3091
5369,20210712,5.329
5370,20210713,5.3589
5371,20210714,5.329
5372,20210715,5.2493
5373,20210716,5.27
5374,20210719,5.24
5375,20210720,5.25
5376,20210721,5.29
5377,20210722,5.27
5378,20210723,5.22
5379,20210726,5.09
5380,20210727,5.02
5381,20210728,4.75
5382,20210729,4.8
5383,20210730,4.84
5384,20210802,4.96
5385,20210803,4.95
5386,20210804,4.95
5387,20210805,4.87
5388,20210806,4.95
5389,20210809,4.98
5390,20210810,4.99
5391,20210811,5.01
5392,20210812,5.03
5393,20210813,5.01
5394,20210816,5.14
5395,20210817,5.08
5396,20210818,5.16
5397,20210819,5.13
5398,20210820,5.07
5399,20210823,5.17
5400,20210824,5.21
5401,20210825,5.3
5402,20210826,5.29
5403,20210827,5.24
5404,20210830,5.24
5405,20210831,5.3
5406,20210901,5.33
5407,20210902,5.37
5408,20210903,5.38
5409,20210906,5.43
5410,20210907,5.46
5411,20210908,5.58
5412,20210909,5.59
5413,20210910,5.47
5414,20210913,5.66
5415,20210914,5.49
5416,20210915,5.59
5417,20210916,5.54
5418,20210917,5.54
5419,20210922,5.63
5420,20210923,5.79
5421,20210924,5.65
5422,20210927,5.45
5423,20210928,5.49
5424,20210929,5.38
5425,20210930,5.72
5426,20211008,6.0
5427,20211011,5.7
5428,20211012,5.8
5429,20211013,5.41
5430,20211014,5.35
5431,20211015,5.2
5432,20211018,5.31
5433,20211019,5.22
5434,20211020,5.15
5435,20211021,5.09
5436,20211022,5.05
5437,20211025,5.07
5438,20211026,5.08
5439,20211027,4.93
5440,20211028,4.88
5441,20211029,4.94
5442,20211101,4.92
5443,20211102,4.78
5444,20211103,4.82
5445,20211104,4.83
5446,20211105,4.8
5447,20211108,4.9
5448,20211109,4.92
5449,20211110,4.96
5450,20211111,5.04
5451,20211112,5.02
5452,20211115,5.16
5453,20211116,5.11
5454,20211117,5.14
5455,20211118,5.08
5456,20211119,5.11
5457,20211122,5.08
5458,20211123,5.11
5459,20211124,5.15
5460,20211125,5.17
5461,20211126,5.23
5462,20211129,5.12
5463,20211130,5.19
5464,20211201,5.29
5465,20211202,5.3
5466,20211203,5.29
5467,20211206,5.2
5468,20211207,5.24
5469,20211208,5.22
5470,20211209,5.26
5471,20211210,5.31
5472,20211213,5.32
5473,20211214,5.34
5474,20211215,5.42
5475,20211216,5.51
5476,20211217,5.52
5477,20211220,5.52
5478,20211221,5.68
5479,20211222,5.62
5480,20211223,5.56
5481,20211224,5.42
5482,20211227,5.52
5483,20211228,5.46
5484,20211229,5.49
5485,20211230,5.56
