trade_date,price,year_3_min,year_3_max,year_3_max_1_4,is_year_3_min,is_year_3_max,is_year_3_max_1_4_hold
1999-03-11,9.3,-,-,-,-,-,-
1999-03-12,9.58,-,-,-,-,-,-
1999-03-15,9.75,-,-,-,-,-,-
1999-03-16,9.6,-,-,-,-,-,-
1999-03-17,9.4,-,-,-,-,-,-
1999-03-18,9.14,-,-,-,-,-,-
1999-03-19,9.5,-,-,-,-,-,-
1999-03-22,9.35,-,-,-,-,-,-
1999-03-23,9.25,-,-,-,-,-,-
1999-03-24,9.21,-,-,-,-,-,-
1999-03-25,9.17,-,-,-,-,-,-
1999-03-26,9.29,-,-,-,-,-,-
1999-03-29,9.54,-,-,-,-,-,-
1999-03-30,9.43,-,-,-,-,-,-
1999-03-31,9.31,-,-,-,-,-,-
1999-04-01,9.42,-,-,-,-,-,-
1999-04-02,9.57,-,-,-,-,-,-
1999-04-05,9.93,-,-,-,-,-,-
1999-04-06,9.71,-,-,-,-,-,-
1999-04-07,9.58,-,-,-,-,-,-
1999-04-08,9.5,-,-,-,-,-,-
1999-04-09,9.34,-,-,-,-,-,-
1999-04-12,8.72,-,-,-,-,-,-
1999-04-13,8.79,-,-,-,-,-,-
1999-04-14,8.79,-,-,-,-,-,-
1999-04-15,8.75,-,-,-,-,-,-
1999-04-16,8.6,-,-,-,-,-,-
1999-04-19,8.74,-,-,-,-,-,-
1999-04-20,8.79,-,-,-,-,-,-
1999-04-21,8.57,-,-,-,-,-,-
1999-04-22,8.48,-,-,-,-,-,-
1999-04-23,8.46,-,-,-,-,-,-
1999-04-26,8.28,-,-,-,-,-,-
1999-04-27,8.3,-,-,-,-,-,-
1999-04-28,8.35,-,-,-,-,-,-
1999-04-29,8.6,-,-,-,-,-,-
1999-04-30,8.64,-,-,-,-,-,-
1999-05-04,8.82,-,-,-,-,-,-
1999-05-05,8.86,-,-,-,-,-,-
1999-05-06,8.78,-,-,-,-,-,-
1999-05-07,8.85,-,-,-,-,-,-
1999-05-10,8.8,-,-,-,-,-,-
1999-05-11,9.08,-,-,-,-,-,-
1999-05-12,9.09,-,-,-,-,-,-
1999-05-13,8.99,-,-,-,-,-,-
1999-05-17,9.17,-,-,-,-,-,-
1999-05-18,9.15,-,-,-,-,-,-
1999-05-21,9.74,-,-,-,-,-,-
1999-05-24,10.2,-,-,-,-,-,-
1999-05-25,10.48,-,-,-,-,-,-
1999-05-26,9.98,-,-,-,-,-,-
1999-05-27,9.96,-,-,-,-,-,-
1999-05-28,10.11,-,-,-,-,-,-
1999-05-31,9.55,-,-,-,-,-,-
1999-06-01,9.75,-,-,-,-,-,-
1999-06-02,9.35,-,-,-,-,-,-
1999-06-03,9.4,-,-,-,-,-,-
1999-06-04,9.52,-,-,-,-,-,-
1999-06-07,9.8,-,-,-,-,-,-
1999-06-08,9.69,-,-,-,-,-,-
1999-06-09,10.18,-,-,-,-,-,-
1999-06-10,10.02,-,-,-,-,-,-
1999-06-11,10.5,-,-,-,-,-,-
1999-06-14,11.39,-,-,-,-,-,-
1999-06-15,10.66,-,-,-,-,-,-
1999-06-16,11.14,-,-,-,-,-,-
1999-06-17,10.88,-,-,-,-,-,-
1999-06-18,10.83,-,-,-,-,-,-
1999-06-21,11.25,-,-,-,-,-,-
1999-06-22,11.75,-,-,-,-,-,-
1999-06-23,11.74,-,-,-,-,-,-
1999-06-24,11.8,-,-,-,-,-,-
1999-06-25,10.8,-,-,-,-,-,-
1999-06-28,11.24,-,-,-,-,-,-
1999-06-29,12.36,-,-,-,-,-,-
1999-06-30,11.79,-,-,-,-,-,-
1999-07-01,10.61,-,-,-,-,-,-
1999-07-02,11.1,-,-,-,-,-,-
1999-07-05,10.8,-,-,-,-,-,-
1999-07-06,10.71,-,-,-,-,-,-
1999-07-07,10.88,-,-,-,-,-,-
1999-07-08,11.14,-,-,-,-,-,-
1999-07-09,11.0,-,-,-,-,-,-
1999-07-12,10.67,-,-,-,-,-,-
1999-07-13,10.15,-,-,-,-,-,-
1999-07-14,10.24,-,-,-,-,-,-
1999-07-15,9.93,-,-,-,-,-,-
1999-07-16,9.44,-,-,-,-,-,-
1999-07-19,9.38,-,-,-,-,-,-
1999-07-20,9.95,-,-,-,-,-,-
1999-07-21,10.09,-,-,-,-,-,-
1999-07-22,9.55,-,-,-,-,-,-
1999-07-23,9.71,-,-,-,-,-,-
1999-07-26,10.0,-,-,-,-,-,-
1999-07-27,9.97,-,-,-,-,-,-
1999-07-28,10.05,-,-,-,-,-,-
1999-07-29,10.0,-,-,-,-,-,-
1999-07-30,10.2,-,-,-,-,-,-
1999-08-02,10.44,-,-,-,-,-,-
1999-08-03,10.38,-,-,-,-,-,-
1999-08-04,10.49,-,-,-,-,-,-
1999-08-05,10.58,-,-,-,-,-,-
1999-08-06,10.35,-,-,-,-,-,-
1999-08-10,9.9,-,-,-,-,-,-
1999-08-11,9.83,-,-,-,-,-,-
1999-08-12,9.85,-,-,-,-,-,-
1999-08-13,9.8,-,-,-,-,-,-
1999-08-16,9.56,-,-,-,-,-,-
1999-08-17,9.75,-,-,-,-,-,-
1999-08-18,9.89,-,-,-,-,-,-
1999-08-19,10.61,-,-,-,-,-,-
1999-08-20,10.65,-,-,-,-,-,-
1999-08-23,10.87,-,-,-,-,-,-
1999-08-24,10.73,-,-,-,-,-,-
1999-08-25,10.64,-,-,-,-,-,-
1999-08-26,10.67,-,-,-,-,-,-
1999-08-27,11.24,-,-,-,-,-,-
1999-08-30,11.01,-,-,-,-,-,-
1999-08-31,11.36,-,-,-,-,-,-
1999-09-01,11.2,-,-,-,-,-,-
1999-09-02,11.32,-,-,-,-,-,-
1999-09-03,11.71,-,-,-,-,-,-
1999-09-06,11.72,-,-,-,-,-,-
1999-09-07,11.85,-,-,-,-,-,-
1999-09-08,11.4,-,-,-,-,-,-
1999-09-09,11.99,-,-,-,-,-,-
1999-09-13,11.99,5.2727,13.77,3.4425,-,-,-
1999-09-14,12.44,5.2727,13.77,3.4425,-,-,-
1999-09-15,12.45,5.2727,13.77,3.4425,-,-,-
1999-09-16,12.4,5.2727,13.77,3.4425,-,-,-
1999-09-17,12.22,5.2727,13.77,3.4425,-,-,-
1999-09-20,11.78,5.2727,13.77,3.4425,-,-,-
1999-09-21,11.81,5.2727,13.77,3.4425,-,-,-
1999-09-22,11.85,5.303,13.77,3.4425,-,-,-
1999-09-23,11.62,5.303,13.77,3.4425,-,-,-
1999-09-24,11.64,5.3091,13.77,3.4425,-,-,-
1999-09-27,11.41,5.4303,13.77,3.4425,-,-,-
1999-09-28,11.32,5.4303,13.77,3.4425,-,-,-
1999-09-29,11.22,5.4303,13.77,3.4425,-,-,-
1999-09-30,11.13,5.4545,13.77,3.4425,-,-,-
1999-10-08,10.92,5.4545,13.77,3.4425,-,-,-
1999-10-11,10.95,5.4545,13.77,3.4425,-,-,-
1999-10-12,11.04,5.4545,13.77,3.4425,-,-,-
1999-10-13,10.86,5.4545,13.77,3.4425,-,-,-
1999-10-14,10.75,5.503,13.77,3.4425,-,-,-
1999-10-15,11.13,5.7152,13.77,3.4425,-,-,-
1999-10-18,10.74,5.9394,13.77,3.4425,-,-,-
1999-10-19,10.3,6.1091,13.77,3.4425,-,-,-
1999-10-20,10.47,6.1091,13.77,3.4425,-,-,-
1999-10-21,10.31,6.1091,13.77,3.4425,-,-,-
1999-10-22,10.73,6.1091,13.77,3.4425,-,-,-
1999-10-25,10.5,6.1091,13.77,3.4425,-,-,-
1999-10-26,10.52,6.1091,13.77,3.4425,-,-,-
1999-10-27,11.0,6.1091,13.77,3.4425,-,-,-
1999-10-28,10.77,6.1091,13.77,3.4425,-,-,-
1999-10-29,10.59,6.1091,13.77,3.4425,-,-,-
1999-11-01,10.85,6.1091,13.77,3.4425,-,-,-
1999-11-02,10.84,6.1091,13.77,3.4425,-,-,-
1999-11-03,10.75,6.1091,13.77,3.4425,-,-,-
1999-11-04,10.49,6.1091,13.77,3.4425,-,-,-
1999-11-05,10.53,6.1091,13.77,3.4425,-,-,-
1999-11-08,10.79,6.1091,13.77,3.4425,-,-,-
1999-11-09,10.65,6.1091,13.77,3.4425,-,-,-
1999-11-10,10.63,6.1091,13.77,3.4425,-,-,-
1999-11-11,10.65,6.1091,13.77,3.4425,-,-,-
1999-11-12,10.65,6.1091,13.77,3.4425,-,-,-
1999-11-15,10.9,6.1091,13.77,3.4425,-,-,-
1999-11-16,10.77,6.1091,13.77,3.4425,-,-,-
1999-11-17,11.15,6.1091,13.77,3.4425,-,-,-
1999-11-18,11.19,6.1091,13.77,3.4425,-,-,-
1999-11-19,11.23,6.1091,13.77,3.4425,-,-,-
1999-11-22,11.4,6.1091,13.77,3.4425,-,-,-
1999-11-23,11.33,6.1091,13.77,3.4425,-,-,-
1999-11-24,11.06,6.1091,13.77,3.4425,-,-,-
1999-11-25,10.9,6.1091,13.77,3.4425,-,-,-
1999-11-26,10.96,6.1091,13.77,3.4425,-,-,-
1999-11-29,11.11,6.1091,13.77,3.4425,-,-,-
1999-11-30,11.0,6.1091,13.77,3.4425,-,-,-
1999-12-01,11.25,6.1091,13.77,3.4425,-,-,-
1999-12-02,11.63,6.1091,13.77,3.4425,-,-,-
1999-12-03,11.53,6.1091,13.77,3.4425,-,-,-
1999-12-06,11.4,6.1091,13.77,3.4425,-,-,-
1999-12-07,11.5,6.1091,13.77,3.4425,-,-,-
1999-12-08,11.3,6.1091,13.77,3.4425,-,-,-
1999-12-09,11.15,6.1091,13.77,3.4425,-,-,-
1999-12-10,11.3,6.1091,13.77,3.4425,-,-,-
1999-12-13,11.29,6.1091,13.77,3.4425,-,-,-
1999-12-14,11.18,6.1091,13.77,3.4425,-,-,-
1999-12-15,11.26,6.1091,13.77,3.4425,-,-,-
1999-12-16,10.96,6.1091,13.77,3.4425,-,-,-
1999-12-17,10.73,6.1091,13.77,3.4425,-,-,-
1999-12-21,10.5,6.1091,13.77,3.4425,-,-,-
1999-12-22,10.57,6.1091,13.77,3.4425,-,-,-
1999-12-23,10.37,6.1091,13.77,3.4425,-,-,-
1999-12-24,10.38,6.1091,13.77,3.4425,-,-,-
1999-12-27,9.84,6.1091,13.77,3.4425,-,-,-
1999-12-28,9.8,6.5273,13.77,3.4425,-,-,-
1999-12-29,9.59,6.6,13.77,3.4425,-,-,-
1999-12-30,9.7,6.6,13.77,3.4425,-,-,-
2000-01-04,10.0,6.6,13.77,3.4425,-,-,-
2000-01-05,10.77,6.6,13.77,3.4425,-,-,-
2000-01-06,10.9,6.6,13.77,3.4425,-,-,-
2000-01-07,11.0,6.6,13.77,3.4425,-,-,-
2000-01-10,10.92,6.6,13.77,3.4425,-,-,-
2000-01-11,10.93,6.6,13.77,3.4425,-,-,-
2000-01-12,10.51,6.6,13.77,3.4425,-,-,-
2000-01-13,10.3,6.6,13.77,3.4425,-,-,-
2000-01-14,10.11,6.6,13.77,3.4425,-,-,-
2000-01-17,10.35,6.6,13.77,3.4425,-,-,-
2000-01-18,10.19,6.6,13.77,3.4425,-,-,-
2000-01-19,10.42,6.6,13.77,3.4425,-,-,-
2000-01-20,10.86,6.6,13.77,3.4425,-,-,-
2000-01-21,10.61,6.6,13.77,3.4425,-,-,-
2000-01-24,11.67,6.6,13.77,3.4425,-,-,-
2000-01-25,11.6,6.6,13.77,3.4425,-,-,-
2000-01-26,12.76,6.6,13.77,3.4425,-,-,-
2000-01-27,14.04,6.6,14.04,3.51,-,14.04,-
2000-01-28,15.44,6.6,15.44,3.86,-,15.44,-
2000-02-14,16.98,6.6,16.98,4.245,-,16.98,-
2000-02-15,18.6,6.6,18.6,4.65,-,18.6,-
2000-02-16,18.99,6.6,18.99,4.7475,-,18.99,-
2000-02-17,17.09,6.6,18.99,4.7475,-,-,-
2000-02-18,15.85,6.6,18.99,4.7475,-,-,-
2000-02-21,14.41,6.6,18.99,4.7475,-,-,-
2000-02-22,15.56,6.6,18.99,4.7475,-,-,-
2000-02-23,16.56,6.6667,18.99,4.7475,-,-,-
2000-02-24,16.2,6.6667,18.99,4.7475,-,-,-
2000-02-25,16.49,6.7273,18.99,4.7475,-,-,-
2000-02-28,18.13,6.7273,18.99,4.7475,-,-,-
2000-02-29,17.15,7.0909,18.99,4.7475,-,-,-
2000-03-01,16.38,7.2121,18.99,4.7475,-,-,-
2000-03-02,16.65,7.2606,18.99,4.7475,-,-,-
2000-03-03,16.86,7.2727,18.99,4.7475,-,-,-
2000-03-06,15.8,7.2727,18.99,4.7475,-,-,-
2000-03-07,15.64,7.2727,18.99,4.7475,-,-,-
2000-03-08,16.02,7.2727,18.99,4.7475,-,-,-
2000-03-09,16.18,7.2727,18.99,4.7475,-,-,-
2000-03-10,15.94,7.2727,18.99,4.7475,-,-,-
2000-03-13,16.35,7.2727,18.99,4.7475,-,-,-
2000-03-14,15.66,7.4606,18.99,4.7475,-,-,-
2000-03-15,15.78,7.4606,18.99,4.7475,-,-,-
2000-03-16,15.3,7.4848,18.99,4.7475,-,-,-
2000-03-17,15.82,7.4848,18.99,4.7475,-,-,-
2000-03-20,15.98,7.4848,18.99,4.7475,-,-,-
2000-03-21,16.7,7.4848,18.99,4.7475,-,-,-
2000-03-22,16.4,7.697,18.99,4.7475,-,-,-
2000-03-23,16.33,7.697,18.99,4.7475,-,-,-
2000-03-24,16.13,7.697,18.99,4.7475,-,-,-
2000-03-27,16.5,7.697,18.99,4.7475,-,-,-
2000-03-28,16.89,7.697,18.99,4.7475,-,-,-
2000-03-29,17.66,7.697,18.99,4.7475,-,-,-
2000-03-30,17.62,7.697,18.99,4.7475,-,-,-
2000-03-31,17.36,7.697,18.99,4.7475,-,-,-
2000-04-03,17.5,7.697,18.99,4.7475,-,-,-
2000-04-04,17.36,7.697,18.99,4.7475,-,-,-
2000-04-05,17.58,7.697,18.99,4.7475,-,-,-
2000-04-06,17.58,7.697,18.99,4.7475,-,-,-
2000-04-07,17.48,7.697,18.99,4.7475,-,-,-
2000-04-10,17.0,7.697,18.99,4.7475,-,-,-
2000-04-11,16.71,7.697,18.99,4.7475,-,-,-
2000-04-12,16.84,7.697,18.99,4.7475,-,-,-
2000-04-13,17.38,7.697,18.99,4.7475,-,-,-
2000-04-14,16.9,7.697,18.99,4.7475,-,-,-
2000-04-17,16.55,7.8061,18.99,4.7475,-,-,-
2000-04-18,16.6,7.8061,18.99,4.7475,-,-,-
2000-04-19,16.77,7.8061,18.99,4.7475,-,-,-
2000-04-20,16.7,7.8061,18.99,4.7475,-,-,-
2000-04-21,16.38,7.8061,18.99,4.7475,-,-,-
2000-04-24,15.85,7.8061,18.99,4.7475,-,-,-
2000-04-25,15.75,7.8061,18.99,4.7475,-,-,-
2000-04-26,15.92,7.8061,18.99,4.7475,-,-,-
2000-04-27,15.83,7.8061,18.99,4.7475,-,-,-
2000-04-28,16.05,7.8061,18.99,4.7475,-,-,-
2000-05-08,15.96,7.8061,18.99,4.7475,-,-,-
2000-05-09,16.64,7.9697,18.99,4.7475,-,-,-
2000-05-10,16.0,7.9697,18.99,4.7475,-,-,-
2000-05-11,15.8,8.0061,18.99,4.7475,-,-,-
2000-05-12,15.98,8.0606,18.99,4.7475,-,-,-
2000-05-15,16.0,8.13,18.99,4.7475,-,-,-
2000-05-17,16.2,8.13,18.99,4.7475,-,-,-
2000-05-18,16.34,8.13,18.99,4.7475,-,-,-
2000-05-19,17.62,8.13,18.99,4.7475,-,-,-
2000-05-22,19.36,8.13,19.36,4.84,-,19.36,-
2000-05-23,19.38,8.13,19.38,4.845,-,19.38,-
2000-05-24,18.6,8.13,19.38,4.845,-,-,-
2000-05-25,19.0,8.13,19.38,4.845,-,-,-
2000-05-26,20.79,8.13,20.79,5.1975,-,20.79,-
2000-05-29,20.94,8.13,20.94,5.235,-,20.94,-
2000-05-30,21.47,8.13,21.47,5.3675,-,21.47,-
2000-05-31,21.53,8.13,21.53,5.3825,-,21.53,-
2000-06-01,20.7,8.13,21.53,5.3825,-,-,-
2000-06-02,20.3,8.13,21.53,5.3825,-,-,-
2000-06-05,19.44,8.13,21.53,5.3825,-,-,-
2000-06-06,20.0,8.13,21.53,5.3825,-,-,-
2000-06-07,19.79,8.13,21.53,5.3825,-,-,-
2000-06-08,19.15,8.13,21.53,5.3825,-,-,-
2000-06-09,19.2,8.13,21.53,5.3825,-,-,-
2000-06-12,19.16,8.13,21.53,5.3825,-,-,-
2000-06-13,19.55,8.13,21.53,5.3825,-,-,-
2000-06-14,19.37,8.13,21.53,5.3825,-,-,-
2000-06-15,19.51,8.13,21.53,5.3825,-,-,-
2000-06-16,19.44,8.13,21.53,5.3825,-,-,-
2000-06-19,19.14,8.13,21.53,5.3825,-,-,-
2000-06-20,19.22,8.13,21.53,5.3825,-,-,-
2000-06-21,19.33,8.13,21.53,5.3825,-,-,-
2000-06-22,19.23,8.13,21.53,5.3825,-,-,-
2000-06-23,19.29,8.13,21.53,5.3825,-,-,-
2000-06-26,19.7,8.13,21.53,5.3825,-,-,-
2000-06-27,19.21,8.13,21.53,5.3825,-,-,-
2000-06-28,19.25,8.13,21.53,5.3825,-,-,-
2000-06-29,19.1,8.13,21.53,5.3825,-,-,-
2000-06-30,18.0,8.13,21.53,5.3825,-,-,-
2000-07-03,18.0,8.13,21.53,5.3825,-,-,-
2000-07-04,18.09,8.13,21.53,5.3825,-,-,-
2000-07-05,17.96,8.13,21.53,5.3825,-,-,-
2000-07-06,17.51,8.13,21.53,5.3825,-,-,-
2000-07-07,17.75,8.13,21.53,5.3825,-,-,-
2000-07-10,17.5,8.13,21.53,5.3825,-,-,-
2000-07-11,17.4,8.13,21.53,5.3825,-,-,-
2000-07-12,17.23,8.13,21.53,5.3825,-,-,-
2000-07-13,17.77,8.13,21.53,5.3825,-,-,-
2000-07-14,17.9,8.13,21.53,5.3825,-,-,-
2000-07-17,18.2,8.13,21.53,5.3825,-,-,-
2000-07-18,18.04,8.13,21.53,5.3825,-,-,-
2000-07-19,17.71,8.13,21.53,5.3825,-,-,-
2000-07-20,17.87,8.13,21.53,5.3825,-,-,-
2000-07-21,18.17,8.13,21.53,5.3825,-,-,-
2000-07-24,18.98,8.13,21.53,5.3825,-,-,-
2000-07-25,18.65,8.13,21.53,5.3825,-,-,-
2000-07-26,18.9,8.13,21.53,5.3825,-,-,-
2000-07-27,18.76,8.13,21.53,5.3825,-,-,-
2000-07-28,18.58,8.13,21.53,5.3825,-,-,-
2000-07-31,18.75,8.13,21.53,5.3825,-,-,-
2000-08-01,18.44,8.13,21.53,5.3825,-,-,-
2000-08-02,18.4,8.13,21.53,5.3825,-,-,-
2000-08-03,18.07,8.13,21.53,5.3825,-,-,-
2000-08-04,17.72,8.13,21.53,5.3825,-,-,-
2000-08-07,17.76,8.13,21.53,5.3825,-,-,-
2000-08-08,17.9,8.13,21.53,5.3825,-,-,-
2000-08-09,18.05,8.13,21.53,5.3825,-,-,-
2000-08-10,17.85,8.13,21.53,5.3825,-,-,-
2000-08-11,18.0,8.13,21.53,5.3825,-,-,-
2000-08-14,18.19,8.13,21.53,5.3825,-,-,-
2000-08-15,18.82,8.13,21.53,5.3825,-,-,-
2000-08-16,18.5,8.13,21.53,5.3825,-,-,-
2000-08-17,18.33,8.13,21.53,5.3825,-,-,-
2000-08-18,18.24,8.13,21.53,5.3825,-,-,-
2000-08-21,18.35,8.13,21.53,5.3825,-,-,-
2000-08-22,17.95,8.13,21.53,5.3825,-,-,-
2000-08-23,18.21,8.13,21.53,5.3825,-,-,-
2000-08-24,17.6,8.13,21.53,5.3825,-,-,-
2000-08-25,17.5,8.13,21.53,5.3825,-,-,-
2000-08-28,18.15,8.13,21.53,5.3825,-,-,-
2000-08-29,17.85,8.13,21.53,5.3825,-,-,-
2000-08-30,17.56,8.13,21.53,5.3825,-,-,-
2000-08-31,17.3,8.13,21.53,5.3825,-,-,-
2000-09-01,17.24,8.13,21.53,5.3825,-,-,-
2000-09-04,17.16,8.13,21.53,5.3825,-,-,-
2000-09-05,17.04,8.13,21.53,5.3825,-,-,-
2000-09-06,16.25,8.13,21.53,5.3825,-,-,-
2000-09-07,16.5,8.13,21.53,5.3825,-,-,-
2000-09-08,16.3,8.13,21.53,5.3825,-,-,-
2000-09-11,16.13,8.13,21.53,5.3825,-,-,-
2000-09-12,16.24,8.13,21.53,5.3825,-,-,-
2000-09-13,16.26,8.13,21.53,5.3825,-,-,-
2000-09-14,16.04,8.13,21.53,5.3825,-,-,-
2000-09-15,16.18,8.13,21.53,5.3825,-,-,-
2000-09-18,16.18,8.13,21.53,5.3825,-,-,-
2000-09-19,15.85,8.13,21.53,5.3825,-,-,-
2000-09-20,16.2,8.13,21.53,5.3825,-,-,-
2000-09-21,16.24,8.13,21.53,5.3825,-,-,-
2000-09-22,16.2,8.13,21.53,5.3825,-,-,-
2000-09-25,16.3,8.13,21.53,5.3825,-,-,-
2000-09-26,16.7,8.13,21.53,5.3825,-,-,-
2000-09-27,16.69,8.13,21.53,5.3825,-,-,-
2000-09-28,18.36,8.13,21.53,5.3825,-,-,-
2000-09-29,18.0,8.13,21.53,5.3825,-,-,-
2000-10-09,18.55,8.13,21.53,5.3825,-,-,-
2000-10-10,18.44,8.13,21.53,5.3825,-,-,-
2000-10-11,18.89,8.13,21.53,5.3825,-,-,-
2000-10-12,18.69,8.13,21.53,5.3825,-,-,-
2000-10-13,18.17,8.13,21.53,5.3825,-,-,-
2000-10-16,17.74,8.13,21.53,5.3825,-,-,-
2000-10-17,17.8,8.13,21.53,5.3825,-,-,-
2000-10-18,17.95,8.13,21.53,5.3825,-,-,-
2000-10-19,17.8,8.13,21.53,5.3825,-,-,-
2000-10-20,18.17,8.13,21.53,5.3825,-,-,-
2000-10-23,18.42,8.13,21.53,5.3825,-,-,-
2000-10-24,18.33,8.13,21.53,5.3825,-,-,-
2000-10-25,18.57,8.13,21.53,5.3825,-,-,-
2000-10-26,18.26,8.13,21.53,5.3825,-,-,-
2000-10-27,18.18,8.13,21.53,5.3825,-,-,-
2000-10-30,18.06,8.13,21.53,5.3825,-,-,-
2000-10-31,18.0,8.13,21.53,5.3825,-,-,-
2000-11-01,18.18,8.13,21.53,5.3825,-,-,-
2000-11-02,18.4,8.13,21.53,5.3825,-,-,-
2000-11-03,18.5,8.13,21.53,5.3825,-,-,-
2000-11-06,19.25,8.13,21.53,5.3825,-,-,-
2000-11-07,19.26,8.13,21.53,5.3825,-,-,-
2000-11-08,18.74,8.13,21.53,5.3825,-,-,-
2000-11-09,18.85,8.13,21.53,5.3825,-,-,-
2000-11-10,18.59,8.13,21.53,5.3825,-,-,-
2000-11-13,18.47,8.13,21.53,5.3825,-,-,-
2000-11-14,18.94,8.13,21.53,5.3825,-,-,-
2000-11-15,19.39,8.13,21.53,5.3825,-,-,-
2000-11-16,21.33,8.13,21.53,5.3825,-,-,-
2000-11-17,20.63,8.13,21.53,5.3825,-,-,-
2000-11-20,20.77,8.13,21.53,5.3825,-,-,-
2000-11-21,20.51,8.13,21.53,5.3825,-,-,-
2000-11-22,20.23,8.13,21.53,5.3825,-,-,-
2000-11-23,20.42,8.13,21.53,5.3825,-,-,-
2000-11-24,19.6,8.13,21.53,5.3825,-,-,-
2000-11-27,19.36,8.13,21.53,5.3825,-,-,-
2000-11-28,19.75,8.13,21.53,5.3825,-,-,-
2000-11-29,19.8,8.13,21.53,5.3825,-,-,-
2000-11-30,20.89,8.13,21.53,5.3825,-,-,-
2000-12-01,20.65,8.13,21.53,5.3825,-,-,-
2000-12-05,19.97,8.13,21.53,5.3825,-,-,-
2000-12-06,19.6,8.13,21.53,5.3825,-,-,-
2000-12-07,19.56,8.13,21.53,5.3825,-,-,-
2000-12-08,19.34,8.13,21.53,5.3825,-,-,-
2000-12-11,18.82,8.13,21.53,5.3825,-,-,-
2000-12-12,18.78,8.13,21.53,5.3825,-,-,-
2000-12-13,18.95,8.13,21.53,5.3825,-,-,-
2000-12-14,18.94,8.13,21.53,5.3825,-,-,-
2000-12-15,18.67,8.13,21.53,5.3825,-,-,-
2000-12-18,18.78,8.13,21.53,5.3825,-,-,-
2000-12-19,18.97,8.13,21.53,5.3825,-,-,-
2000-12-20,19.16,8.13,21.53,5.3825,-,-,-
2000-12-21,19.23,8.13,21.53,5.3825,-,-,-
2000-12-22,19.08,8.13,21.53,5.3825,-,-,-
2000-12-25,18.5,8.13,21.53,5.3825,-,-,-
2000-12-26,18.2,8.13,21.53,5.3825,-,-,-
2000-12-27,18.07,8.13,21.53,5.3825,-,-,-
2000-12-28,17.83,8.13,21.53,5.3825,-,-,-
2000-12-29,18.05,8.13,21.53,5.3825,-,-,-
2001-01-02,12.121,8.13,21.53,5.3825,-,-,-
2001-01-03,12.4553,8.13,21.53,5.3825,-,-,-
2001-01-04,12.2324,8.13,21.53,5.3825,-,-,-
2001-01-05,11.9964,8.13,21.53,5.3825,-,-,-
2001-01-08,11.944,8.13,21.53,5.3825,-,-,-
2001-01-09,11.9046,8.13,21.53,5.3825,-,-,-
2001-01-10,11.9636,8.13,21.53,5.3825,-,-,-
2001-01-11,12.1538,8.13,21.53,5.3825,-,-,-
2001-01-12,12.0095,8.13,21.53,5.3825,-,-,-
2001-01-15,11.5572,8.13,21.53,5.3825,-,-,-
2001-01-16,11.5834,8.13,21.53,5.3825,-,-,-
2001-01-17,11.3737,8.13,21.53,5.3825,-,-,-
2001-01-18,11.4392,8.13,21.53,5.3825,-,-,-
2001-01-19,11.5113,8.13,21.53,5.3825,-,-,-
2001-02-05,11.7342,8.13,21.53,5.3825,-,-,-
2001-02-06,11.6555,8.13,21.53,5.3825,-,-,-
2001-02-07,11.2884,8.13,21.53,5.3825,-,-,-
2001-02-08,10.5542,8.13,21.53,5.3825,-,-,-
2001-02-09,10.8099,8.13,21.53,5.3825,-,-,-
2001-02-12,11.2491,8.13,21.53,5.3825,-,-,-
2001-02-13,11.8391,8.13,21.53,5.3825,-,-,-
2001-02-14,11.6752,8.13,21.53,5.3825,-,-,-
2001-02-15,11.7998,8.13,21.53,5.3825,-,-,-
2001-02-16,12.0358,8.13,21.53,5.3825,-,-,-
2001-02-19,12.0358,8.13,21.53,5.3825,-,-,-
2001-02-20,12.0489,8.13,21.53,5.3825,-,-,-
2001-02-21,11.6228,8.13,21.53,5.3825,-,-,-
2001-02-22,11.4195,8.13,21.53,5.3825,-,-,-
2001-02-23,11.3868,8.13,21.53,5.3825,-,-,-
2001-02-26,12.121,8.13,21.53,5.3825,-,-,-
2001-02-27,12.0685,8.13,21.53,5.3825,-,-,-
2001-02-28,11.9243,8.13,21.53,5.3825,-,-,-
2001-03-01,12.1931,8.13,21.53,5.3825,-,-,-
2001-03-02,12.3242,8.13,21.53,5.3825,-,-,-
2001-03-05,12.3439,8.13,21.53,5.3825,-,-,-
2001-03-06,12.1996,8.13,21.53,5.3825,-,-,-
2001-03-07,12.3504,8.13,21.53,5.3825,-,-,-
2001-03-08,12.4029,8.13,21.53,5.3825,-,-,-
2001-03-09,12.3897,8.13,21.53,5.3825,-,-,-
2001-03-12,12.2128,8.13,21.53,5.3825,-,-,-
2001-03-13,12.0751,8.13,21.53,5.3825,-,-,-
2001-03-14,12.1275,8.13,21.53,5.3825,-,-,-
2001-03-15,12.3766,8.13,21.53,5.3825,-,-,-
2001-03-16,12.3111,8.13,21.53,5.3825,-,-,-
2001-03-19,12.3635,8.13,21.53,5.3825,-,-,-
2001-03-20,12.8224,8.13,21.53,5.3825,-,-,-
2001-03-21,12.6716,8.13,21.53,5.3825,-,-,-
2001-03-22,12.7765,8.13,21.53,5.3825,-,-,-
2001-03-23,12.3701,8.13,21.53,5.3825,-,-,-
2001-03-26,12.5733,8.13,21.53,5.3825,-,-,-
2001-03-27,12.5799,8.13,21.53,5.3825,-,-,-
2001-03-28,12.652,8.13,21.53,5.3825,-,-,-
