index,trade_date,price,year_3_min,year_3_max,is_year_3_min,is_year_3_max,is_year_3_min_1_4_hold
4295,2017/2/10,15.9684,9.3644,30.422,0,0,0
4296,2017/2/13,15.756,9.3644,30.422,0,0,0
4297,2017/2/14,15.7348,9.3644,30.422,0,0,0
4298,2017/2/15,15.2535,9.3644,30.422,0,0,0
4299,2017/2/16,15.4658,9.3644,30.422,0,0,0
4300,2017/2/17,15.1473,9.3644,30.422,0,0,0
4301,2017/2/20,14.8075,9.3644,30.422,0,0,0
4302,2017/2/21,14.8642,9.3644,30.422,0,0,0
4303,2017/2/22,14.942,9.3644,30.422,0,0,0
4304,2017/2/23,15.2747,9.3644,30.422,0,0,0
4305,2017/2/24,15.0765,9.3644,30.422,0,0,0
4306,2017/2/27,14.8642,9.3644,30.422,0,0,0
4307,2017/2/28,14.9066,9.3644,30.422,0,0,0
4308,2017/3/1,14.8783,9.3644,30.422,0,0,0
4309,2017/3/2,14.5952,9.3644,30.422,0,0,0
4310,2017/3/3,14.4678,9.3644,30.422,0,0,0
4311,2017/3/6,14.6589,9.3644,30.422,0,0,0
4312,2017/3/7,14.7438,9.3644,30.422,0,0,0
4313,2017/3/8,14.6731,9.3644,30.422,0,0,0
4314,2017/3/9,14.6589,9.3644,30.422,0,0,0
4315,2017/3/10,14.6872,9.3644,30.422,0,0,0
4316,2017/3/13,14.6801,9.3644,30.422,0,0,0
4317,2017/3/14,14.2484,9.3644,30.422,0,0,0
4318,2017/3/15,14.2979,9.3644,30.422,0,0,0
4319,2017/3/16,14.4324,9.3644,30.422,0,0,0
4320,2017/3/17,14.2838,9.3644,30.422,0,0,0
4321,2017/3/20,14.4253,9.3644,30.422,0,0,0
4322,2017/3/21,14.3262,9.3644,30.422,0,0,0
4323,2017/3/22,14.5527,9.3644,30.422,0,0,0
4324,2017/3/23,14.666,9.3644,30.422,0,0,0
4325,2017/3/24,14.8359,9.3644,30.422,0,0,0
4326,2017/3/27,14.8146,9.3644,30.422,0,0,0
4327,2017/3/28,14.6731,9.3644,30.422,0,0,0
4328,2017/3/29,14.758,9.3644,30.422,0,0,0
4329,2017/3/30,14.6872,9.3644,30.422,0,0,0
4330,2017/3/31,14.4253,9.3644,30.422,0,0,0
4331,2017/4/5,15.8693,9.3644,30.422,0,0,0
4332,2017/4/6,17.4548,9.3644,30.422,0,0,0
4333,2017/4/7,19.2031,9.3644,30.422,0,0,0
4334,2017/4/10,21.1213,9.3644,30.422,0,0,0
4335,2017/4/11,23.2306,9.3644,30.422,0,0,0
4336,2017/4/12,25.5522,9.3644,30.422,0,0,0
4337,2017/4/17,22.997,9.3644,30.422,0,0,0
4338,2017/4/18,21.2275,9.3644,30.422,0,0,0
4339,2017/4/19,21.822,9.3644,30.422,0,0,0
4340,2017/4/20,20.2153,9.3644,30.422,0,0,0
4341,2017/4/21,18.6864,9.3644,30.422,0,0,0
4342,2017/4/24,19.012,9.3644,30.422,0,0,0
4343,2017/4/25,20.3144,9.3644,30.422,0,0,0
4344,2017/4/26,22.3458,9.3644,30.422,0,0,0
4345,2017/4/27,24.5825,9.3644,30.422,0,0,0
4346,2017/4/28,25.8707,9.3644,30.422,0,0,0
4347,2017/5/2,27.8172,9.3644,30.422,0,0,0
4348,2017/5/3,25.0355,9.3644,30.422,0,0,0
4349,2017/5/4,24.533,9.3644,30.422,0,0,0
4350,2017/5/5,25.5381,9.3644,30.422,0,0,0
4351,2017/5/8,22.9828,9.3644,30.422,0,0,0
4352,2017/5/9,22.4307,9.3644,30.422,0,0,0
4353,2017/5/10,21.7654,9.3644,30.422,0,0,0
4354,2017/5/11,22.6431,9.3644,30.422,0,0,0
4355,2017/5/12,22.9687,9.3644,30.422,0,0,0
4356,2017/5/15,22.5298,9.3644,30.422,0,0,0
4357,2017/5/16,24.7807,9.3644,30.422,0,0,0
4358,2017/5/17,26.1185,9.3644,30.422,0,0,0
4359,2017/5/18,23.5066,9.3644,30.422,0,0,0
4360,2017/5/19,23.3509,9.3644,30.422,0,0,0
4361,2017/5/22,21.9424,9.3644,30.422,0,0,0
4362,2017/5/23,20.732,9.3644,30.422,0,0,0
4363,2017/5/24,21.4752,9.3644,30.422,0,0,0
4364,2017/5/25,21.6946,9.3644,30.422,0,0,0
4365,2017/5/26,21.3195,9.3644,30.422,0,0,0
4366,2017/5/31,21.0293,9.3644,30.422,0,0,0
4367,2017/6/1,18.927,9.3644,30.422,0,0,0
4368,2017/6/2,19.2526,9.3644,30.422,0,0,0
4369,2017/6/5,19.3801,9.3644,30.422,0,0,0
4370,2017/6/6,18.6439,9.3644,30.422,0,0,0
4371,2017/6/7,20.5055,9.3644,30.422,0,0,0
4372,2017/6/8,20.732,9.3644,30.422,0,0,0
4373,2017/6/9,22.3741,9.3644,30.422,0,0,0
4374,2017/6/12,21.5247,9.3644,30.422,0,0,0
4375,2017/6/13,22.2113,9.3644,30.422,0,0,0
4376,2017/6/14,21.8786,9.3644,30.422,0,0,0
4377,2017/6/15,21.9494,9.3644,30.422,0,0,0
4378,2017/6/16,22.82,9.3644,30.422,0,0,0
4379,2017/6/19,22.5723,9.3644,30.422,0,0,0
4380,2017/6/20,22.7563,9.3644,30.422,0,0,0
4381,2017/6/21,22.5086,9.3644,30.422,0,0,0
4382,2017/6/22,21.3761,9.3644,30.422,0,0,0
4383,2017/6/23,20.7957,9.3644,30.422,0,0,0
4384,2017/6/26,20.8098,9.3644,30.422,0,0,0
4385,2017/6/27,20.7391,9.3644,30.422,0,0,0
4386,2017/6/28,21.0859,9.3644,30.422,0,0,0
4387,2017/6/29,20.9585,9.3644,30.422,0,0,0
4388,2017/6/30,20.5621,9.3644,30.422,0,0,0
4389,2017/7/3,20.8452,9.3644,30.422,0,0,0
4390,2017/7/4,21.7371,9.3644,30.422,0,0,0
4391,2017/7/5,21.6097,9.3644,30.422,0,0,0
4392,2017/7/6,21.3053,9.3644,30.422,0,0,0
4393,2017/7/7,20.732,9.3644,30.422,0,0,0
4394,2017/7/10,20.7815,9.3644,30.422,0,0,0
4395,2017/7/11,20.3427,9.3644,30.422,0,0,0
4396,2017/7/12,20.371,9.3644,30.422,0,0,0
4397,2017/7/13,19.3942,9.3644,30.422,0,0,0
4398,2017/7/14,19.5216,9.3644,30.422,0,0,0
4399,2017/7/17,17.568,9.3644,30.422,0,0,0
4400,2017/7/18,17.8866,9.3644,30.422,0,0,0
4401,2017/7/19,17.9644,9.3644,30.422,0,0,0
4402,2017/7/20,18.6652,9.3644,30.422,0,0,0
4403,2017/7/21,18.3679,9.3644,30.422,0,0,0
4404,2017/7/24,18.8209,9.3644,30.422,0,0,0
4405,2017/7/25,17.561,9.3644,30.422,0,0,0
4406,2017/7/26,17.3628,9.3644,30.422,0,0,0
4407,2017/7/27,17.5468,9.3644,30.422,0,0,0
4408,2017/7/28,17.3132,9.3644,30.422,0,0,0
4409,2017/7/31,17.2424,9.3644,30.422,0,0,0
4410,2017/8/1,18.021,9.3644,30.422,0,0,0
4411,2017/8/2,18.3466,9.3644,30.422,0,0,0
4412,2017/8/3,18.1838,9.3644,30.422,0,0,0
4413,2017/8/4,17.8795,9.3644,30.422,0,0,0
4414,2017/8/7,18.1555,9.3644,30.422,0,0,0
4415,2017/8/8,18.0847,9.3644,30.422,0,0,0
4416,2017/8/9,18.2192,9.3644,30.422,0,0,0
4417,2017/8/10,17.7308,9.3644,30.422,0,0,0
4418,2017/8/11,18.1555,9.3644,30.422,0,0,0
4419,2017/8/14,19.1889,9.3644,30.422,0,0,0
4420,2017/8/15,18.8917,9.3644,30.422,0,0,0
4421,2017/8/16,18.8563,9.3644,30.422,0,0,0
4422,2017/8/17,19.5358,9.3644,30.422,0,0,0
4423,2017/8/18,19.2739,9.3644,30.422,0,0,0
4424,2017/8/21,19.1465,9.3644,30.422,0,0,0
4425,2017/8/22,18.8421,9.3644,30.422,0,0,0
4426,2017/8/23,18.6722,9.3644,30.422,0,0,0
4427,2017/8/24,18.6722,9.3644,30.422,0,0,0
4428,2017/8/25,18.6368,9.3644,30.422,0,0,0
4429,2017/8/28,18.9058,9.3644,30.422,0,0,0
4430,2017/8/29,19.0757,9.3644,30.422,0,0,0
4431,2017/8/30,19.3942,9.3644,30.422,0,0,0
4432,2017/8/31,19.0261,9.3644,30.422,0,0,0
4433,2017/9/1,19.1465,9.3644,30.422,0,0,0
4434,2017/9/4,19.1111,9.3644,30.422,0,0,0
4435,2017/9/5,18.6864,9.3644,30.422,0,0,0
4436,2017/9/6,18.3537,9.3644,30.422,0,0,0
4437,2017/9/7,18.1414,9.3644,30.422,0,0,0
4438,2017/9/8,18.1768,9.3644,30.422,0,0,0
4439,2017/9/11,18.7147,9.3644,30.422,0,0,0
4440,2017/9/12,18.474,9.3644,30.422,0,0,0
4441,2017/9/13,18.5519,9.3644,30.422,0,0,0
4442,2017/9/14,18.2192,9.3644,30.422,0,0,0
4443,2017/9/15,18.2971,9.3644,30.422,0,0,0
4444,2017/9/18,18.3254,9.3644,30.422,0,0,0
4445,2017/9/19,18.3396,9.3644,30.422,0,0,0
4446,2017/9/20,18.8987,9.3644,30.422,0,0,0
4447,2017/9/21,18.7359,9.3644,30.422,0,0,0
4448,2017/9/22,18.4811,9.3644,30.422,0,0,0
4449,2017/9/25,18.9837,9.3644,30.422,0,0,0
4450,2017/9/26,19.3305,9.3644,30.422,0,0,0
4451,2017/9/27,19.0403,9.3644,30.422,0,0,0
4452,2017/9/28,18.7996,9.3644,30.422,0,0,0
4453,2017/9/29,19.2385,9.3644,30.422,0,0,0
4454,2017/10/9,18.9341,9.3644,30.422,0,0,0
4455,2017/10/10,18.7855,9.3644,30.422,0,0,0
4456,2017/10/11,18.0423,9.3644,30.422,0,0,0
4457,2017/10/12,17.9573,9.3644,30.422,0,0,0
4458,2017/10/13,18.5944,9.3644,30.422,0,0,0
4459,2017/10/16,17.7238,9.3644,30.422,0,0,0
4460,2017/10/17,16.4072,9.3644,30.422,0,0,0
4461,2017/10/18,16.4426,9.3644,30.422,0,0,0
4462,2017/10/19,15.7489,9.3644,30.422,0,0,0
4463,2017/10/20,16.0604,9.3644,30.422,0,0,0
4464,2017/10/23,16.3506,9.3644,30.422,0,0,0
4465,2017/10/24,15.9401,9.3644,30.422,0,0,0
4466,2017/10/25,16.1312,9.3644,30.422,0,0,0
4467,2017/10/26,16.2161,9.3644,30.422,0,0,0
4468,2017/10/27,16.1595,9.3644,30.422,0,0,0
4469,2017/10/30,15.4658,9.3644,30.422,0,0,0
4470,2017/10/31,15.4871,9.3644,30.422,0,0,0
4471,2017/11/1,15.4871,9.3644,30.422,0,0,0
4472,2017/11/2,15.5437,9.3644,30.422,0,0,0
4473,2017/11/3,15.0765,9.3644,30.422,0,0,0
4474,2017/11/6,15.1331,9.3644,30.422,0,0,0
4475,2017/11/7,15.2322,9.3644,30.422,0,0,0
4476,2017/11/8,15.4871,9.3644,30.422,0,0,0
4477,2017/11/9,15.8339,9.3644,30.422,0,0,0
4478,2017/11/10,15.9188,9.3644,30.422,0,0,0
4479,2017/11/13,15.9471,9.3644,30.422,0,0,0
4480,2017/11/14,15.6286,9.3644,30.422,0,0,0
4481,2017/11/15,15.2393,9.3644,30.422,0,0,0
4482,2017/11/16,14.942,9.3644,30.422,0,0,0
4483,2017/11/17,14.0643,9.3644,30.422,0,0,0
4484,2017/11/20,13.9228,9.3644,30.422,0,0,0
4485,2017/11/21,13.7812,9.3644,30.422,0,0,0
4486,2017/11/22,13.9299,9.3644,30.422,0,0,0
4487,2017/11/23,13.5193,9.3644,30.422,0,0,0
4488,2017/11/24,13.5122,9.3644,30.422,0,0,0
4489,2017/11/27,13.7529,9.3644,30.422,0,0,0
4490,2017/11/28,13.8095,9.3644,30.422,0,0,0
4491,2017/11/29,13.9299,9.3644,30.422,0,0,0
4492,2017/11/30,13.7883,9.3644,30.422,0,0,0
4493,2017/12/1,13.8166,9.3644,30.422,0,0,0
4494,2017/12/4,13.3211,9.3644,30.422,0,0,0
4495,2017/12/5,12.5992,9.3644,30.422,0,0,0
4496,2017/12/6,12.946,9.3644,30.422,0,0,0
4497,2017/12/7,12.9955,9.3644,30.422,0,0,0
4498,2017/12/8,13.2291,9.3644,30.422,0,0,0
4499,2017/12/11,13.2716,9.3644,30.422,0,0,0
4500,2017/12/12,12.7903,9.3644,30.422,0,0,0
4501,2017/12/13,13.0238,9.3644,30.422,0,0,0
4502,2017/12/14,13.1229,9.3644,30.422,0,0,0
4503,2017/12/15,13.5193,9.3644,30.422,0,0,0
4504,2017/12/18,13.038,9.3644,30.422,0,0,0
4505,2017/12/19,12.9955,9.3644,30.422,0,0,0
4506,2017/12/20,12.7549,9.3644,30.422,0,0,0
4507,2017/12/21,12.769,9.3644,30.422,0,0,0
4508,2017/12/22,12.7478,9.3644,30.422,0,0,0
4509,2017/12/25,12.3939,9.3644,30.422,0,0,0
4510,2017/12/26,12.5496,9.3644,30.422,0,0,0
4511,2017/12/27,12.7124,9.3644,30.422,0,0,0
4512,2017/12/28,12.5567,9.3644,30.422,0,0,0
4513,2017/12/29,12.6133,9.3644,30.422,0,0,0
4514,2018/1/2,12.7407,9.3644,30.422,0,0,0
4515,2018/1/3,14.0148,9.3644,30.422,0,0,0
4516,2018/1/4,13.7317,9.3644,30.422,0,0,0
4517,2018/1/5,13.5547,9.3644,30.422,0,0,0
4518,2018/1/8,13.5406,9.3644,30.422,0,0,0
4519,2018/1/9,13.5264,9.3644,30.422,0,0,0
4520,2018/1/10,13.2716,9.3644,30.422,0,0,0
4521,2018/1/11,13.4273,9.3644,30.422,0,0,0
4522,2018/1/12,13.2362,9.3644,30.422,0,0,0
4523,2018/1/15,12.8681,9.3644,30.422,0,0,0
4524,2018/1/16,12.9814,9.3644,30.422,0,0,0
4525,2018/1/17,12.7832,9.3644,30.422,0,0,0
4526,2018/1/18,12.6983,9.3644,30.422,0,0,0
4527,2018/1/19,12.7124,9.3644,30.422,0,0,0
4528,2018/1/22,12.8186,9.3644,30.422,0,0,0
4529,2018/1/23,12.9531,9.3644,30.422,0,0,0
4530,2018/1/24,13.0097,9.3644,30.422,0,0,0
4531,2018/1/25,13.0097,9.3644,30.422,0,0,0
4532,2018/1/26,12.8186,9.3644,30.422,0,0,0
4533,2018/1/29,12.5567,9.3644,30.422,0,0,0
4534,2018/1/30,12.769,9.3644,30.422,0,0,0
4535,2018/1/31,12.1108,9.3644,30.422,0,0,0
4536,2018/2/1,11.5162,9.3644,30.422,0,0,0
4537,2018/2/2,11.0561,9.3644,30.422,0,0,0
4538,2018/2/5,10.7942,9.3644,30.422,0,0,0
4539,2018/2/6,9.7183,9.3644,30.422,0,0,0
4540,2018/2/7,9.7537,9.3644,30.422,0,0,0
4541,2018/2/8,9.9944,9.3644,30.422,0,0,0
4542,2018/2/9,9.5909,9.3644,30.422,0,0,0
4543,2018/2/12,9.8387,9.3644,30.422,0,0,0
4544,2018/2/13,9.9024,9.3644,30.422,0,0,0
4545,2018/2/14,9.9944,9.3644,30.422,0,0,0
4546,2018/2/22,10.9924,9.3644,30.422,0,0,0
4547,2018/2/23,11.5091,9.3644,30.422,0,0,0
4548,2018/2/26,11.7144,9.3644,30.422,0,0,0
4549,2018/2/27,11.502,9.3644,30.422,0,0,0
4550,2018/2/28,11.4737,9.3644,30.422,0,0,0
4551,2018/3/1,11.495,9.3644,30.422,0,0,0
4552,2018/3/2,11.6507,9.3644,30.422,0,0,0
4553,2018/3/5,11.587,9.3644,30.422,0,0,0
4554,2018/3/6,11.6578,9.3644,30.422,0,0,0
4555,2018/3/7,11.4242,9.3644,30.422,0,0,0
4556,2018/3/8,12.5638,9.3644,30.422,0,0,0
4557,2018/3/9,12.493,9.3644,30.422,0,0,0
4558,2018/3/12,12.4788,9.3644,30.422,0,0,0
4559,2018/3/13,12.0258,9.3644,30.422,0,0,0
4560,2018/3/14,12.1178,9.3644,30.422,0,0,0
4561,2018/3/15,12.3656,9.3644,30.422,0,0,0
4562,2018/3/16,12.1391,9.3644,30.422,0,0,0
4563,2018/3/19,12.1249,9.3644,30.422,0,0,0
4564,2018/3/20,12.2594,9.3644,30.422,0,0,0
4565,2018/3/21,12.0612,9.3644,30.422,0,0,0
4566,2018/3/22,11.9763,9.3644,30.422,0,0,0
4567,2018/3/23,10.7801,9.3644,30.422,0,0,0
4568,2018/3/26,11.0066,9.3644,30.422,0,0,0
4569,2018/3/27,11.1764,9.3644,30.422,0,0,0
4570,2018/3/28,12.2948,9.3644,30.422,0,0,0
4571,2018/3/29,13.5264,9.3644,30.422,0,0,0
4572,2018/3/30,14.8783,9.3644,30.422,0,0,0
4573,2018/4/2,15.2322,9.3644,30.422,0,0,0
4574,2018/4/3,14.4041,9.3644,30.422,0,0,0
4575,2018/4/4,14.3545,9.3644,30.422,0,0,0
4576,2018/4/9,14.1139,9.3644,30.422,0,0,0
4577,2018/4/10,13.9086,9.3644,30.422,0,0,0
4578,2018/4/11,13.9582,9.3644,30.422,0,0,0
4579,2018/4/12,13.4698,9.3644,30.422,0,0,0
4580,2018/4/13,13.3494,9.3644,30.422,0,0,0
4581,2018/4/16,13.4556,9.3644,30.422,0,0,0
4582,2018/4/17,12.3727,9.3644,30.422,0,0,0
4583,2018/4/18,13.2362,9.3644,30.422,0,0,0
4584,2018/4/19,14.2201,9.3644,30.422,0,0,0
4585,2018/4/20,14.036,9.3644,30.422,0,0,0
4586,2018/4/23,12.6345,9.3644,30.422,0,0,0
4587,2018/4/24,12.6204,9.3644,30.422,0,0,0
4588,2018/4/25,12.6983,9.3644,30.422,0,0,0
4589,2018/4/26,11.863,9.3644,30.422,0,0,0
4590,2018/4/27,12.5213,9.3644,30.422,0,0,0
4591,2018/5/2,12.2806,9.3644,30.422,0,0,0
4592,2018/5/3,12.2877,9.3644,30.422,0,0,0
4593,2018/5/4,11.9267,9.3644,30.422,0,0,0
4594,2018/5/7,12.0258,9.3644,30.422,0,0,0
4595,2018/5/8,12.5071,9.3644,30.422,0,0,0
4596,2018/5/9,12.6345,9.3644,30.422,0,0,0
4597,2018/5/10,12.5638,9.3644,30.422,0,0,0
4598,2018/5/11,12.4222,9.3644,30.422,0,0,0
4599,2018/5/14,11.9409,9.3644,30.422,0,0,0
4600,2018/5/15,12.1674,9.3644,30.422,0,0,0
4601,2018/5/16,12.5213,9.3644,30.422,0,0,0
4602,2018/5/17,12.8115,9.3644,30.422,0,0,0
4603,2018/5/18,12.9389,9.3644,30.422,0,0,0
4604,2018/5/21,13.0026,9.3644,30.422,0,0,0
4605,2018/5/22,13.2857,9.3644,30.422,0,0,0
4606,2018/5/23,12.8186,9.3644,30.422,0,0,0
4607,2018/5/24,13.0876,9.3644,30.422,0,0,0
4608,2018/5/25,12.9814,9.3644,30.422,0,0,0
4609,2018/5/28,13.6326,9.3644,30.422,0,0,0
4610,2018/5/29,12.9743,9.3644,30.422,0,0,0
4611,2018/5/30,11.8772,9.3644,30.422,0,0,0
4612,2018/5/31,12.132,9.3644,30.422,0,0,0
4613,2018/6/1,12.0966,9.3644,30.422,0,0,0
4614,2018/6/4,11.8772,9.3644,30.422,0,0,0
4615,2018/6/5,12.0541,9.3644,30.422,0,0,0
4616,2018/6/6,11.9763,9.3644,30.422,0,0,0
4617,2018/6/7,11.4879,9.3644,30.422,0,0,0
4618,2018/6/8,11.3746,9.3644,30.422,0,0,0
4619,2018/6/11,11.0915,9.3644,30.3158,0,0,0
4620,2018/6/12,11.2755,9.3644,29.1479,0,0,0
4621,2018/6/13,10.7942,9.3644,29.1479,0,0,0
4622,2018/6/14,10.4049,9.3644,27.8172,0,0,0
4623,2018/6/15,10.5536,9.3644,27.8172,0,0,0
4624,2018/6/19,9.4989,9.3644,27.8172,0,0,0
4625,2018/6/20,9.8033,9.3644,27.8172,0,0,0
4626,2018/6/21,9.7042,9.3644,27.8172,0,0,0
4627,2018/6/22,9.9094,9.3644,27.8172,0,0,0
4628,2018/6/25,9.8457,9.3644,27.8172,0,0,0
4629,2018/6/26,10.0085,9.3644,27.8172,0,0,0
4630,2018/6/27,9.8953,9.3644,27.8172,0,0,0
4631,2018/6/28,9.9873,9.3644,27.8172,0,0,0
4632,2018/6/29,10.2704,9.3644,27.8172,0,0,0
4633,2018/7/2,10.1289,9.3644,27.8172,0,0,0
4634,2018/7/3,10.2987,9.3644,27.8172,0,0,0
4635,2018/7/4,10.2209,9.3644,27.8172,0,0,0
4636,2018/7/5,9.8104,9.3644,27.8172,0,0,0
4637,2018/7/6,10.2775,9.3644,27.8172,0,0,0
4638,2018/7/9,10.4615,9.3644,27.8172,0,0,0
4639,2018/7/10,10.5465,9.3644,27.8172,0,0,0
4640,2018/7/11,9.9807,9.3644,27.8172,0,0,0
4641,2018/7/12,10.4579,9.3644,27.8172,0,0,0
4642,2018/7/13,10.3187,9.3644,27.8172,0,0,0
4643,2018/7/16,10.2392,9.3644,27.8172,0,0,0
4644,2018/7/17,10.1994,9.3644,27.8172,0,0,0
4645,2018/7/18,10.2491,9.3644,27.8172,0,0,0
4646,2018/7/19,10.0602,9.3644,27.8172,0,0,0
4647,2018/7/20,10.1398,9.3644,27.8172,0,0,0
4648,2018/7/23,10.3088,9.3644,27.8172,0,0,0
4649,2018/7/24,10.4082,9.3644,27.8172,0,0,0
4650,2018/7/25,10.4181,9.3644,27.8172,0,0,0
4651,2018/7/26,10.5275,9.3644,27.8172,0,0,0
4652,2018/7/27,10.4082,9.3644,27.8172,0,0,0
4653,2018/7/30,10.2292,9.3644,27.8172,0,0,0
4654,2018/7/31,10.3783,9.3644,27.8172,0,0,0
4655,2018/8/1,10.1298,9.3644,27.8172,0,0,0
4656,2018/8/2,9.6626,9.3644,27.8172,0,0,0
4657,2018/8/3,9.5433,9.3644,27.8172,0,0,0
4658,2018/8/6,9.1158,9.1158,27.8172,1,0,0
4659,2018/8/7,9.2848,9.1158,27.8172,0,0,0
4660,2018/8/8,9.2053,9.1158,27.8172,0,0,0
4661,2018/8/9,9.3345,9.1158,27.8172,0,0,0
4662,2018/8/10,9.4041,9.1158,27.8172,0,0,0
4663,2018/8/13,9.3345,9.1158,27.8172,0,0,0
4664,2018/8/14,9.3544,9.1158,27.8172,0,0,0
4665,2018/8/15,9.5334,9.1158,27.8172,0,0,0
4666,2018/8/16,9.5632,9.1158,27.8172,0,0,0
4667,2018/8/17,9.2848,9.1158,27.8172,0,0,0
4668,2018/8/20,9.2451,9.1158,27.8172,0,0,0
4669,2018/8/21,9.2053,9.1158,27.8172,0,0,0
4670,2018/8/22,9.0065,9.0065,27.8172,1,0,0
4671,2018/8/23,9.1954,9.0065,27.8172,0,0,0
4672,2018/8/24,9.1854,9.0065,27.8172,0,0,0
4673,2018/8/27,9.3047,9.0065,27.8172,0,0,0
4674,2018/8/28,9.3147,9.0065,27.8172,0,0,0
4675,2018/8/29,9.3047,9.0065,27.8172,0,0,0
4676,2018/8/30,8.9966,8.9966,27.8172,1,0,0
4677,2018/8/31,8.9071,8.9071,27.8172,1,0,0
4678,2018/9/3,9.0363,8.9071,27.8172,0,0,0
4679,2018/9/4,9.0761,8.9071,27.8172,0,0,0
4680,2018/9/5,8.8574,8.8574,27.8172,1,0,0
4681,2018/9/6,8.7679,8.7679,27.8172,1,0,0
4682,2018/9/7,8.7381,8.7381,27.8172,1,0,0
4683,2018/9/10,8.41,8.41,27.8172,1,0,0
4684,2018/9/11,8.3206,8.3206,27.8172,1,0,0
4685,2018/9/12,8.3703,8.3206,27.8172,0,0,0
4686,2018/9/13,8.4697,8.3206,27.8172,0,0,0
4687,2018/9/14,8.4399,8.3206,27.8172,0,0,0
4688,2018/9/17,8.1118,8.1118,27.8172,1,0,0
4689,2018/9/18,8.2808,8.1118,27.8172,0,0,0
4690,2018/9/19,8.3802,8.1118,27.8172,0,0,0
4691,2018/9/20,8.3007,8.1118,27.8172,0,0,0
4692,2018/9/21,8.4001,8.1118,27.8172,0,0,0
4693,2018/9/25,8.4498,8.1118,27.8172,0,0,0
4694,2018/9/26,8.4001,8.1118,27.8172,0,0,0
4695,2018/9/27,8.082,8.082,27.8172,1,0,0
4696,2018/9/28,8.241,8.082,27.8172,0,0,0
4697,2018/10/8,7.9528,7.9528,27.8172,1,0,0
4698,2018/10/9,7.9428,7.9428,27.8172,1,0,0
4699,2018/10/10,8.0223,7.9428,27.8172,0,0,0
4700,2018/10/11,7.3265,7.3265,27.8172,1,0,0
4701,2018/10/12,6.9189,6.9189,27.8172,1,0,1
4702,2018/10/15,6.9288,6.9189,27.8172,0,0,1
4703,2018/10/16,6.9189,6.9189,27.8172,1,0,1
4704,2018/10/17,6.9388,6.9189,27.8172,0,0,1
4705,2018/10/18,6.8095,6.8095,27.8172,1,0,1
4706,2018/10/19,6.9288,6.8095,27.8172,0,0,1
4707,2018/10/22,7.2171,6.8095,27.8172,0,0,0
4708,2018/10/23,7.0382,6.8095,27.8172,0,0,0
4709,2018/10/24,7.1674,6.8095,27.8172,0,0,0
4710,2018/10/25,7.0084,6.8095,27.8172,0,0,0
4711,2018/10/26,7.0581,6.8095,27.8172,0,0,0
4712,2018/10/29,6.9984,6.8095,27.8172,0,0,0
4713,2018/10/30,7.0382,6.8095,27.8172,0,0,0
4714,2018/10/31,7.0183,6.8095,27.8172,0,0,0
4715,2018/11/1,7.0879,6.8095,27.8172,0,0,0
4716,2018/11/2,7.2867,6.8095,27.8172,0,0,0
4717,2018/11/5,7.3265,6.8095,27.8172,0,0,0
4718,2018/11/6,7.3861,6.8095,27.8172,0,0,0
4719,2018/11/7,7.3364,6.8095,27.8172,0,0,0
4720,2018/11/8,7.2967,6.8095,27.8172,0,0,0
4721,2018/11/9,8.0223,6.8095,27.8172,0,0,0
4722,2018/11/12,8.2709,6.8095,27.8172,0,0,0
4723,2018/11/13,8.1615,6.8095,27.8172,0,0,0
4724,2018/11/14,8.0025,6.8095,27.8172,0,0,0
4725,2018/11/15,8.1019,6.8095,27.8172,0,0,0
4726,2018/11/16,8.1814,6.8095,27.8172,0,0,0
4727,2018/11/19,8.9966,6.8095,27.8172,0,0,0
4728,2018/11/20,8.9469,6.8095,27.8172,0,0,0
4729,2018/11/21,8.7182,6.8095,27.8172,0,0,0
4730,2018/11/22,8.6586,6.8095,27.8172,0,0,0
4731,2018/11/23,8.9966,6.8095,27.8172,0,0,0
4732,2018/11/26,9.5135,6.8095,27.8172,0,0,0
4733,2018/11/27,9.1556,6.8095,27.8172,0,0,0
4734,2018/11/28,8.8474,6.8095,27.8172,0,0,0
4735,2018/11/29,8.3405,6.8095,27.8172,0,0,0
4736,2018/11/30,8.2907,6.8095,27.8172,0,0,0
4737,2018/12/3,8.4896,6.8095,27.8172,0,0,0
4738,2018/12/4,8.8474,6.8095,27.8172,0,0,0
4739,2018/12/5,9.1158,6.8095,27.8172,0,0,0
4740,2018/12/6,9.1556,6.8095,27.8172,0,0,0
4741,2018/12/7,10.0702,6.8095,27.8172,0,0,0
4742,2018/12/10,9.6825,6.8095,27.8172,0,0,0
4743,2018/12/11,9.7222,6.8095,27.8172,0,0,0
4744,2018/12/12,9.6924,6.8095,27.8172,0,0,0
4745,2018/12/13,9.5433,6.8095,27.8172,0,0,0
4746,2018/12/14,9.4141,6.8095,27.8172,0,0,0
4747,2018/12/17,9.6129,6.8095,27.8172,0,0,0
4748,2018/12/18,9.086,6.8095,27.8172,0,0,0
4749,2018/12/19,8.8276,6.8095,27.8172,0,0,0
4750,2018/12/20,8.9966,6.8095,27.8172,0,0,0
4751,2018/12/21,8.7977,6.8095,27.8172,0,0,0
4752,2018/12/24,8.927,6.8095,27.8172,0,0,0
4753,2018/12/25,8.6784,6.8095,27.8172,0,0,0
4754,2018/12/26,9.1457,6.8095,27.8172,0,0,0
4755,2018/12/27,9.3445,6.8095,27.8172,0,0,0
